,id,activity_count_paste,action_time_sum,action_time_mean,word_count_max,text_change_count_tiny_text_changes,cursor_position_mean,distance_of_moved_selection_mean,distance_of_moved_selection_max,size_of_moved_selection_mean,size_of_moved_selection_max,up_time_fraction_of_time_spent_writing,action_time_mean_Input,action_time_mean_Move From,action_time_mean_Nonproduction,action_time_mean_Paste,action_time_mean_Remove/Cut,action_time_mean_Replace,action_time_max_Input,action_time_max_Move From,action_time_max_Nonproduction,action_time_max_Paste,action_time_max_Remove/Cut,action_time_max_Replace,action_time_sum_Input,action_time_sum_Move From,action_time_sum_Nonproduction,action_time_sum_Paste,action_time_sum_Remove/Cut,action_time_sum_Replace,action_time_count_Input,action_time_count_Move From,action_time_count_Nonproduction,action_time_count_Paste,action_time_count_Remove/Cut,action_time_count_Replace,Peak Frequency,Mean Frequency,Median Frequency,Bandwidth,Frequency Skewness,Frequency Kurtosis,Total Energy,Spectral Entropy,Spectral Flatness,Spectral Roll-off,Mean Amplitude,Std Amplitude,Skew Amplitude,Kurtosis Amplitude,score
44,044b274d,1,462577,77.43170405088718,531,5704,1435.0836960160696,0.0,0,0.0,0,0.9545305555555555,79.46529120997207,0.0,104.28629032258064,213.0,61.89687795648061,88.26666666666667,207.0,0.0,1357.0,213.0,504.0,111.0,369752.0,0.0,25863.0,213.0,65425.0,1324.0,4653.0,0.0,248.0,1.0,1057.0,15.0,0.024275908253808806,0.15754732777618422,0.2501255650426921,0.4997488699146157,3.126540222515218,13.794468879401052,1348324528.0,10.963602214809947,0.6693811839710995,0.3437133768625481,455.45642511666864,494.0730528894945,3.126540222515218,13.794468879401052,6.0
45,044c5c54,0,85232,65.06259541984733,213,1297,558.8526717557252,0.0,0,0.0,0,0.6061916666666667,64.50245499181669,0.0,90.84615384615384,0.0,69.72,0.0,184.0,0.0,409.0,0.0,236.0,0.0,78822.0,0.0,1181.0,0.0,5229.0,0.0,1222.0,0.0,13.0,0.0,75.0,0.0,0.029029793735676088,0.16195507707889034,0.2505729564553094,0.4988540870893812,5.500935794865971,43.69736825317638,65935196.0,8.704206444216915,0.6569309124221792,0.3445378151260504,195.04902688135329,250.5478389854568,5.500935794865971,43.69736825317638,1.0
46,048fd254,0,191029,85.70165993719156,296,1993,870.4279946164199,0.0,0,0.0,0,0.9860655555555555,90.01030368763557,0.0,56.57203389830509,0.0,78.51677852348993,0.0,366.0,0.0,2267.0,0.0,511.0,0.0,165979.0,0.0,13351.0,0.0,11699.0,0.0,1844.0,0.0,236.0,0.0,149.0,0.0,0.026481149012567325,0.15990820658558327,0.25,0.4991023339317774,4.470215415269228,27.656330515306934,174898111.11128062,9.488694693735196,0.6669611586617332,0.3429084380610413,250.7021380113629,307.0661134424252,4.470215415269228,27.656330515306934,4.0
47,04b88b3e,0,393954,108.94745575221239,514,3495,1152.5204646017698,0.0,0,0.0,0,0.9990288888888889,114.74898532625663,0.0,81.44067796610169,0.0,56.09931506849315,140.66666666666666,335.0,0.0,3324.0,0.0,503.0,176.0,367541.0,0.0,9610.0,0.0,16381.0,422.0,3203.0,0.0,118.0,0.0,292.0,3.0,0.029045643153526972,0.16258699558175377,0.2500691562932227,0.4995850622406639,5.82329225136652,55.73684407446439,485521933.99999994,10.218226285395357,0.6796125428426987,0.3524204702627939,328.2414702366062,401.1820551413496,5.82329225136652,55.73684407446439,4.0
48,04c5f885,0,187967,128.39275956284152,205,1443,628.0799180327868,0.0,0,0.0,0,0.9779638888888889,132.3846720707443,0.0,11.095238095238095,0.0,94.04651162790698,0.0,340.0,0.0,134.0,0.0,146.0,0.0,179646.0,0.0,233.0,0.0,8088.0,0.0,1357.0,0.0,21.0,0.0,86.0,0.0,0.03144224196855776,0.15898382429167196,0.25017088174982915,0.49897470950102535,4.947268056902897,36.64664647540038,79567551.0,8.847732192601608,0.6519898623386213,0.3369788106630212,203.27090993426205,259.8624177563682,4.947268056902897,36.64664647540038,3.0
49,04e37b6b,0,218141,105.53507498790518,282,2000,918.2544750846638,0.0,0,0.0,0,0.9902916666666667,108.51164021164021,0.0,44.3134328358209,0.0,91.68181818181819,0.0,210.0,0.0,509.0,0.0,151.0,0.0,205087.0,0.0,2969.0,0.0,10085.0,0.0,1890.0,0.0,67.0,0.0,110.0,0.0,0.031945788964181994,0.15783977971183288,0.25024201355275894,0.4990319457889642,4.987231328109176,36.15353339423416,156244760.43718988,9.325693213841879,0.6458855455092067,0.3383349467570184,236.12699154549637,309.26365051136656,4.987231328109176,36.15353339423416,3.0
50,04e63aec,0,676552,114.55333559092449,426,5127,1044.1425668811378,0.0,0,0.0,0,1.0068533333333334,141.34047052603754,0.0,49.927927927927925,0.0,76.38690476190476,201.5,507.0,0.0,4145.0,0.0,516.0,271.0,534691.0,0.0,38794.0,0.0,102664.0,403.0,3783.0,0.0,777.0,0.0,1344.0,2.0,0.032006773920406434,0.1541786618983757,0.2501270110076207,0.4997459779847587,3.3201651118222606,14.486304306165174,1303649563.9999998,10.900903038908304,0.6602148789336653,0.3488569009314141,434.0863203664137,503.1746937523853,3.3201651118222606,14.486304306165174,4.0
51,04f83ccb,0,393391,67.74427415188566,670,5094,1687.635095574307,0.0,0,0.0,0,1.0296966666666667,78.22768374681196,0.0,10.936886395511921,0.0,61.71190781049936,0.0,188.0,0.0,511.0,0.0,517.0,0.0,337396.0,0.0,7798.0,0.0,48197.0,0.0,4313.0,0.0,713.0,0.0,781.0,0.0,0.030313468825353084,0.14948142211649668,0.25008611780916296,0.4996555287633483,3.9288037898675108,21.983953119964127,1254066288.0732496,10.803533148940405,0.6330830913419578,0.33275921460558044,407.0479630961582,516.1885122331544,3.9288037898675108,21.983953119964127,5.0
52,052a7811,0,226819,87.67645921917278,303,2278,811.5017394665635,0.0,0,0.0,0,0.9965233333333333,87.89310009718173,0.0,91.79933110367892,0.0,80.55803571428571,73.66666666666667,192.0,0.0,4435.0,0.0,513.0,124.0,180884.0,0.0,27448.0,0.0,18045.0,442.0,2058.0,0.0,299.0,0.0,224.0,6.0,0.02977571539056458,0.1606946020204085,0.25019334880123745,0.4992266047950503,4.430078446919502,32.530412879684576,234767396.10006195,9.736352890306073,0.6740967987956462,0.34493426140757927,278.2026889056167,322.9733345015425,4.430078446919502,32.530412879684576,3.5
53,052b25e1,1,302985,57.27504725897921,741,5190,1844.234215500945,0.0,0,0.0,0,1.017593888888889,53.526511244068494,0.0,199.86206896551724,0.0,74.1878612716763,53.888888888888886,123.0,0.0,1716.0,0.0,501.0,65.0,259443.0,0.0,17388.0,0.0,25669.0,485.0,4847.0,0.0,87.0,1.0,346.0,9.0,0.030818680279826052,0.15959283391811904,0.25014180374361883,0.4997163925127623,5.176980356467265,39.03327436731634,1039526370.0,10.67027122312432,0.6360650439130883,0.3395726980525619,376.94180205712547,501.0780009498578,5.176980356467265,39.03327436731634,5.0
54,052cf3a6,0,162480,100.9192546583851,212,1451,651.0267080745342,0.0,0,0.0,0,0.9883344444444444,110.4200146092038,0.0,21.163522012578618,0.0,96.95121951219512,0.0,570.0,0.0,530.0,0.0,190.0,0.0,151165.0,0.0,3365.0,0.0,7950.0,0.0,1369.0,0.0,159.0,0.0,82.0,0.0,0.030453697949036667,0.1615175297456413,0.2504661280298322,0.4990677439403356,4.481603603213975,26.565584605413104,92508126.0,8.999635857906068,0.6647296966152272,0.34928527035425727,211.00291817890428,265.58920672523925,4.481603603213975,26.565584605413104,2.5
55,053be4e5,0,464202,97.17437722419929,422,4697,1140.5040820598701,0.0,0,0.0,0,1.1793883333333333,104.33885666942834,0.0,34.6375,0.0,77.71375464684014,0.0,284.0,0.0,159.0,0.0,513.0,0.0,377811.0,0.0,2771.0,0.0,83620.0,0.0,3621.0,0.0,80.0,0.0,1076.0,0.0,0.028056951423785594,0.1572436450173182,0.25,0.4995812395309883,3.560556033981785,18.780872243337097,813617511.2554798,10.618072975637283,0.6668786170204691,0.34212730318257956,386.3395564297792,437.71604237785834,3.560556033981785,18.780872243337097,3.0
56,05624ab0,0,217513,125.15132336018412,234,1711,736.1162255466053,0.0,0,0.0,0,0.98997,132.99260255548083,0.0,3.888888888888889,0.0,87.71428571428571,0.0,317.0,0.0,95.0,0.0,501.0,0.0,197760.0,0.0,105.0,0.0,19648.0,0.0,1487.0,0.0,27.0,0.0,224.0,0.0,0.031088082901554407,0.1472700782725101,0.2504317789291883,0.4991364421416235,5.299170900399888,44.20976650282114,110659584.00000001,9.000882322884433,0.599764101463618,0.32757628094415664,209.76168031234639,288.94296577792124,5.299170900399888,44.20976650282114,3.5
57,056c41fc,0,201312,115.69655172413793,207,1651,548.9540229885057,0.0,0,0.0,0,0.994075,120.84177215189874,0.0,91.20224719101124,0.0,93.26637554585153,0.0,482.0,0.0,552.0,0.0,503.0,0.0,171837.0,0.0,8117.0,0.0,21358.0,0.0,1422.0,0.0,89.0,0.0,229.0,0.0,0.029327199539965498,0.16421932685834004,0.25014376078205863,0.49913743530764804,5.054436371915186,38.499513751137286,127841281.99999999,9.175159682098979,0.6832505923059715,0.35077630822311673,247.6423449570956,292.89309790046207,5.054436371915186,38.499513751137286,2.5
58,05b35fa0,0,225588,100.70892857142857,222,2139,575.5825892857143,0.0,0,0.0,0,0.9925711111111111,105.1683731513083,0.0,150.18,0.0,67.23560209424083,0.0,311.0,0.0,3048.0,0.0,508.0,0.0,184886.0,0.0,15018.0,0.0,25684.0,0.0,1758.0,0.0,100.0,0.0,382.0,0.0,0.022778025904421614,0.15056779394653066,0.25011165698972754,0.49933005806163466,3.04205384036476,11.93079733586738,181853487.0,9.504246650300779,0.6544318726836682,0.33407771326485036,266.57853182897946,302.4072969211831,3.04205384036476,11.93079733586738,3.5
59,05f425a4,0,160927,56.904879773691654,400,2702,1182.470297029703,0.0,0,0.0,0,1.0187644444444444,55.65349301397205,0.0,83.04032258064517,0.0,56.2979797979798,71.0,128.0,0.0,1878.0,0.0,509.0,71.0,139412.0,0.0,10297.0,0.0,11147.0,71.0,2505.0,0.0,124.0,0.0,198.0,1.0,0.029006013441811106,0.15772765098034267,0.2500884329678104,0.49946940219313757,6.713528098701118,80.22786998340085,290344170.0,9.816294653628908,0.6495724699674751,0.3360452776795189,278.757473568947,357.45619186629773,6.713528098701118,80.22786998340085,3.5
60,05f8ca37,0,348678,117.79662162162163,285,2903,583.5871621621621,0.0,0,0.0,0,1.0240572222222222,126.00796812749005,0.0,61.160714285714285,0.0,93.92391304347827,114.0,286.0,0.0,584.0,0.0,900.0,114.0,284652.0,0.0,3425.0,0.0,60487.0,114.0,2259.0,0.0,56.0,0.0,644.0,1.0,0.022980736735383575,0.15329799498731056,0.2500844880027036,0.49949307198377824,3.8452937881045033,20.252869327524817,308587580.0,9.880446323094162,0.6601240087708247,0.3436971949983102,290.1213122246259,352.8111717454669,3.8452937881045033,20.252869327524817,3.0
61,06336d82,0,460878,76.22858087992061,849,5336,2229.1336420774064,0.0,0,0.0,0,0.9717344444444445,70.37663366336633,0.0,120.88591549295775,0.0,68.6958041958042,0.0,203.0,0.0,31639.0,0.0,549.0,0.0,355402.0,0.0,85829.0,0.0,19647.0,0.0,5050.0,0.0,710.0,0.0,286.0,0.0,0.03143093465674111,0.18690439339352766,0.2501240694789082,0.4997518610421836,7.334465516768915,95.38229388331382,1385183731.9999993,11.039114414608543,0.7138717094810323,0.3760132340777502,442.75473600277786,512.1862939110533,7.334465516768915,95.38229388331382,6.0
62,064a82e9,1,317033,83.23260698346023,495,3711,1214.2977159359411,0.0,0,0.0,0,0.99118,84.33992583436341,0.0,22.489795918367346,19.0,88.36708860759494,0.0,230.0,0.0,159.0,19.0,504.0,0.0,272924.0,0.0,2204.0,19.0,41886.0,0.0,3236.0,0.0,98.0,1.0,474.0,0.0,0.02967436974789916,0.1594129636380373,0.25,0.4994747899159664,4.423673787552923,31.95056320514569,540550185.768621,10.280529062914331,0.6679001360020715,0.34611344537815125,344.98338107929436,406.24876865442246,4.423673787552923,31.95056320514569,4.5
63,0657fcde,0,344751,103.09539473684211,491,3243,1286.6121411483255,0.0,0,0.0,0,0.9765283333333333,106.99834491890103,0.0,36.98989898989899,0.0,79.11711711711712,141.5,285.0,0.0,1178.0,0.0,518.0,166.0,323242.0,0.0,3662.0,0.0,17564.0,283.0,3021.0,0.0,99.0,0.0,222.0,2.0,0.03081064911755908,0.1597787050614199,0.2500747831289261,0.4995513012264433,5.347638893323204,44.17436857831189,417362991.00000006,10.061032107521513,0.6636571582091637,0.34250673048160335,309.0439173635212,392.75979161443104,5.347638893323204,44.17436857831189,4.5
64,0666fb4e,0,437190,96.59522757401679,670,4429,1933.3537339814407,0.0,0,0.0,0,1.004496111111111,86.66801523084246,0.0,542.3958333333334,0.0,91.74449339207048,115.0,199.0,0.0,9342.0,0.0,495.0,115.0,364179.0,0.0,52070.0,0.0,20826.0,115.0,4202.0,0.0,96.0,0.0,227.0,1.0,0.03138121546961326,0.16271863778872722,0.2501657458563536,0.4996685082872928,6.584097982582981,68.274958313816,763172778.0,10.441011989063465,0.6456365836598501,0.3432044198895028,338.4003974584509,472.09497669556134,6.584097982582981,68.274958313816,4.5
65,069d668b,0,450945,101.04077974456644,453,4147,1269.215326013892,0.0,0,0.0,0,0.9556011111111111,107.70330312774043,0.0,47.70096463022508,0.0,92.28748280605227,141.0,443.0,0.0,2075.0,0.0,641.0,235.0,368453.0,0.0,14835.0,0.0,67093.0,564.0,3421.0,0.0,311.0,0.0,727.0,4.0,0.031600179291797405,0.15445633090186375,0.25011205737337516,0.49955177050649935,3.840575078063061,22.17004963029081,783446790.2175437,10.494855809641676,0.6554190633742599,0.33549977588525326,384.81485508290814,450.82031664327997,3.840575078063061,22.17004963029081,4.0
66,06cba5d7,0,274246,94.86198547215497,397,2693,902.5167762020062,0.0,0,0.0,0,1.0171788888888889,103.95714874330449,0.0,13.419191919191919,0.0,72.5,0.0,355.0,0.0,200.0,0.0,506.0,0.0,252304.0,0.0,2657.0,0.0,19285.0,0.0,2427.0,0.0,198.0,0.0,266.0,0.0,0.03183391003460208,0.1547442879339269,0.25017301038062284,0.49930795847750864,4.196417071491205,24.38027428211509,326560735.75458556,9.835106522143187,0.6567170347292314,0.3349480968858131,297.44153393799155,371.0507079921631,4.196417071491205,24.38027428211509,3.5
67,06e59db8,0,660335,107.16244725738396,1037,6048,2411.196040246673,0.0,0,0.0,0,1.0040816666666668,111.14502883103268,0.0,17.05263157894737,0.0,68.64,0.0,363.0,0.0,151.0,0.0,512.0,0.0,636083.0,0.0,1944.0,0.0,22308.0,0.0,5723.0,0.0,114.0,0.0,325.0,0.0,0.030352215549423793,0.16395387531166766,0.25012173348482386,0.4997565330303522,6.669858133220723,68.31082490869467,1412749528.0,10.90776994980383,0.6555431439339691,0.346372342152248,397.92382116111276,548.0342546236051,6.669858133220723,68.31082490869467,6.0
68,06f33221,0,439642,94.04106951871658,336,3295,831.6611764705882,0.0,0,0.0,0,1.0511116666666667,119.32795120200933,0.0,49.31149927219796,0.0,76.36986301369863,98.66666666666667,389.0,0.0,783.0,0.0,518.0,120.0,332567.0,0.0,67754.0,0.0,39025.0,296.0,2787.0,0.0,1374.0,0.0,511.0,3.0,0.031450577663671375,0.15243332354118855,0.25010697475395804,0.4995721009841677,3.2490162035119075,13.498401771421886,826717117.9138771,10.536645449170575,0.6451392520232727,0.337612323491656,384.47195822425607,453.96496468175013,3.2490162035119075,13.498401771421886,4.5
69,073b3535,0,481526,113.91672581026732,673,3995,1387.5308729595458,0.0,0,0.0,0,0.9994366666666666,121.61731991525424,0.0,12.780172413793103,0.0,88.28310502283105,0.0,250.0,0.0,209.0,0.0,489.0,0.0,459227.0,0.0,2965.0,0.0,19334.0,0.0,3776.0,0.0,232.0,0.0,219.0,0.0,0.03052531945101751,0.15714618733337785,0.2501183151916706,0.4995267392333176,5.350174172080112,44.729223542675044,672022079.5561774,10.378395672037316,0.6510650603417039,0.33743492664458113,345.7134342583515,445.72917101130577,5.350174172080112,44.729223542675044,4.0
70,075f92a5,0,323940,65.80134064594759,659,4784,1619.3093642088159,0.0,0,0.0,0,1.0177516666666666,68.07360647927585,0.0,29.503649635036496,0.0,57.98466780238501,88.0,156.0,0.0,2484.0,0.0,518.0,88.0,285773.0,0.0,4042.0,0.0,34037.0,88.0,4198.0,0.0,137.0,0.0,587.0,1.0,0.0321007720438846,0.15951515325946689,0.25010158472165783,0.49959366111336856,5.163781924915857,39.58021664503742,892750385.433461,10.59053541717121,0.6519312402179919,0.3427468508736286,367.28571451565983,477.50169073839993,5.163781924915857,39.58021664503742,4.5
71,077ee03e,0,478946,91.00247007410222,546,5199,1352.3306099182976,0.0,0,0.0,0,0.9663283333333333,97.00860265054638,0.0,136.45762711864407,0.0,59.3,97.0,204.0,0.0,1898.0,0.0,515.0,141.0,417234.0,0.0,8051.0,0.0,53370.0,291.0,4301.0,0.0,59.0,0.0,900.0,3.0,0.027556062333713417,0.1591817292432336,0.250095020904599,0.49961991638160397,4.205153015812987,26.90272433586286,1073605535.6554389,10.757927149471936,0.6724511246142052,0.346826301786393,416.37096710818975,484.613506124209,4.205153015812987,26.90272433586286,4.0
72,078a6196,1,621465,131.66631355932202,551,4396,1312.3754237288135,0.0,0,0.0,0,2.113591111111111,123.62800309997417,0.0,280.99328859060404,122.0,106.29734848484848,132.63636363636363,330.0,0.0,5069.0,122.0,7766.0,190.0,478564.0,0.0,83736.0,122.0,56125.0,2918.0,3871.0,0.0,298.0,1.0,528.0,22.0,0.03072684890866709,0.1555602819661936,0.25005297732570464,0.49968213604577244,3.67754313292809,19.98243822566908,846254079.9999999,10.600634960528707,0.6666297732131415,0.3396906124178852,395.4161828332641,449.8669644206082,3.67754313292809,19.98243822566908,4.5
73,07bb2245,0,291567,120.83174471612101,275,2222,628.2515540820556,0.0,0,0.0,0,0.9994222222222222,131.03326403326403,38.666666666666664,71.42553191489361,0.0,86.96308724832215,0.0,273.0,116.0,1321.0,0.0,524.0,0.0,252108.0,116.0,13428.0,0.0,25915.0,0.0,1924.0,3.0,188.0,0.0,298.0,0.0,0.02777777777777778,0.15314849227260594,0.25,0.49917081260364843,3.3853450358855985,16.19585625957505,232081042.14051947,9.618930527621355,0.6634713669293992,0.3383084577114428,288.94932179753596,330.3129798434996,3.3853450358855985,16.19585625957505,3.5
74,07bb7765,0,367558,81.22828729281768,277,3965,764.2901657458564,0.0,0,0.0,0,1.0096322222222223,88.40295997309116,0.0,66.16363636363636,0.0,68.17817817817817,78.66666666666667,186.0,0.0,4725.0,0.0,515.0,93.0,262822.0,0.0,36390.0,0.0,68110.0,236.0,2973.0,0.0,550.0,0.0,999.0,3.0,0.030503978779840846,0.15123400607413326,0.25,0.4995579133510168,3.9457374982704683,24.43489134891411,798761926.6595151,10.477300366633793,0.6382869629121042,0.3333333333333333,378.0774645108978,458.6235862671516,3.9457374982704683,24.43489134891411,3.5
75,07c36ae1,0,435230,101.19274587305277,259,4019,715.6105556847244,0.0,0,0.0,0,0.9733177777777777,118.9678002894356,0.0,18.49642857142857,0.0,80.52824184566428,0.0,294.0,0.0,814.0,0.0,515.0,0.0,328827.0,0.0,5179.0,0.0,101224.0,0.0,2764.0,0.0,280.0,0.0,1257.0,0.0,0.022790697674418606,0.1529370214365947,0.25,0.49953488372093025,3.4278343014229824,16.358375295287242,714054018.1390642,10.446483016096487,0.658905108161479,0.33813953488372095,377.8177828907277,435.34631770808426,3.4278343014229824,16.358375295287242,3.5
76,07e41499,0,425206,166.61677115987462,341,2435,896.9373040752351,0.0,0,0.0,0,0.9827205555555556,180.02279069767442,0.0,76.32478632478633,0.0,102.55087719298245,0.0,361.0,0.0,342.0,0.0,504.0,0.0,387049.0,0.0,8930.0,0.0,29227.0,0.0,2150.0,0.0,117.0,0.0,285.0,0.0,0.029792238337906705,0.1606511037089431,0.2500980007840063,0.49941199529596236,5.251786044144372,48.473608501026895,242618476.0,9.700705270103523,0.6690686363717541,0.34692277538220306,278.05028982600976,336.1205693080769,5.251786044144372,48.473608501026895,3.5
77,07f3409c,0,388258,88.60292104062071,554,4100,1655.6542674577818,0.0,0,0.0,0,0.9951455555555555,95.298231292517,0.0,42.51985559566787,0.0,61.01401869158879,72.5,502.0,0.0,1952.0,0.0,521.0,75.0,350221.0,0.0,11778.0,0.0,26114.0,145.0,3675.0,0.0,277.0,0.0,428.0,2.0,0.028532298561972154,0.16015135596844912,0.2501711937913718,0.49965761241725637,4.473718374184016,31.388956883169172,737288368.0,10.491214320587304,0.6709184499235878,0.34718100890207715,376.14181870065755,441.7903207130089,4.473718374184016,31.388956883169172,4.5
78,081d84f4,0,327203,117.57204455623427,365,2703,1119.197628458498,0.0,0,0.0,0,0.9973383333333333,118.27076677316293,0.0,200.47297297297297,0.0,78.58706467661692,105.5,421.0,0.0,4336.0,0.0,501.0,124.0,296150.0,0.0,14835.0,0.0,15796.0,422.0,2504.0,0.0,74.0,0.0,201.0,4.0,0.030194104960460103,0.1634666411480585,0.25017972681524087,0.4992810927390367,5.233762667638016,42.48385646717745,299771047.10946155,9.847751179301099,0.6784476599039897,0.3447160316319195,298.24575886337436,355.9664185562544,5.233762667638016,42.48385646717745,4.0
79,08276ea7,0,199831,110.89400665926748,275,1665,537.8068812430632,0.0,0,0.0,0,1.2821938888888889,118.0118306351183,0.0,37.705882352941174,0.0,85.54237288135593,129.0,367.0,0.0,1979.0,0.0,166.0,129.0,189527.0,0.0,5128.0,0.0,5047.0,129.0,1606.0,0.0,136.0,0.0,59.0,1.0,0.028317601332593006,0.1619841351579767,0.2504164353137146,0.49916712937257085,4.153176005682456,22.876907495342795,115710978.00000001,9.164807341913907,0.6580825965456584,0.35258189894503056,225.57852281687914,278.71505767914306,4.153176005682456,22.876907495342795,3.0
80,08288a1f,1,255150,85.05,442,2908,1230.0826666666667,0.0,0,0.0,0,1.0056094444444443,85.07574053243344,0.0,115.9888888888889,104.0,73.18181818181819,0.0,300.0,0.0,8033.0,104.0,257.0,0.0,226897.0,0.0,10439.0,104.0,17710.0,0.0,2667.0,0.0,90.0,1.0,242.0,0.0,0.028009336445481824,0.15581981401429643,0.25008336112037344,0.49949983327775926,4.160668822571854,23.235046720918834,339929445.9999999,9.890716645030329,0.6500056779383248,0.33877959319773254,298.61311321265737,370.94611444914244,4.160668822571854,23.235046720918834,4.0
81,08390d49,0,275392,117.2379736057897,245,2047,822.3056619838229,0.0,0,0.0,0,0.9738111111111111,126.70777777777778,0.0,99.00666666666666,0.0,70.60483870967742,106.0,288.0,0.0,3448.0,0.0,514.0,106.0,228074.0,0.0,29702.0,0.0,17510.0,106.0,1800.0,0.0,300.0,0.0,248.0,1.0,0.03321976149914821,0.15883175109041944,0.25,0.49914821124361164,4.4832881824238076,30.50699019779384,195651881.89224616,9.58080255429604,0.6721861720609805,0.34454855195911416,262.2198388882545,313.10845459545163,4.4832881824238076,30.50699019779384,4.0
82,088efb89,0,372720,124.8643216080402,413,2929,1045.8375209380235,0.0,0,0.0,0,1.0000233333333333,133.1735213474344,0.0,1.8035714285714286,0.0,86.77393617021276,0.0,349.0,0.0,69.0,0.0,526.0,0.0,339992.0,0.0,101.0,0.0,32627.0,0.0,2553.0,0.0,56.0,0.0,376.0,0.0,0.028820375335120645,0.15712295428326062,0.25,0.4993297587131368,4.993714539299136,38.25316815461854,334661721.5118998,9.902913421000868,0.6619139351712295,0.34215817694369977,296.8647077778365,369.2233563397516,4.993714539299136,38.25316815461854,4.0
