id,activity_0_cnt,activity_1_cnt,activity_2_cnt,activity_3_cnt,activity_4_cnt,text_change_0_cnt,text_change_1_cnt,text_change_2_cnt,text_change_3_cnt,text_change_4_cnt,text_change_5_cnt,text_change_6_cnt,text_change_7_cnt,text_change_8_cnt,text_change_9_cnt,text_change_10_cnt,text_change_11_cnt,text_change_12_cnt,text_change_13_cnt,down_event_0_cnt,down_event_1_cnt,down_event_2_cnt,down_event_3_cnt,down_event_4_cnt,down_event_5_cnt,down_event_6_cnt,down_event_7_cnt,down_event_8_cnt,down_event_9_cnt,down_event_10_cnt,down_event_11_cnt,down_event_12_cnt,down_event_13_cnt,down_event_14_cnt,down_event_15_cnt,up_event_0_cnt,up_event_1_cnt,up_event_2_cnt,up_event_3_cnt,up_event_4_cnt,up_event_5_cnt,up_event_6_cnt,up_event_7_cnt,up_event_8_cnt,up_event_9_cnt,up_event_10_cnt,up_event_11_cnt,up_event_12_cnt,up_event_13_cnt,up_event_14_cnt,up_event_15_cnt,input_word_count,input_word_length_mean,input_word_length_max,input_word_length_std,input_word_length_median,input_word_length_skew,action_time_sum,down_time_mean,up_time_mean,action_time_mean,cursor_position_mean,word_count_mean,down_time_std,up_time_std,action_time_std,cursor_position_std,word_count_std,down_time_median,up_time_median,action_time_median,cursor_position_median,word_count_median,down_time_min,up_time_min,action_time_min,cursor_position_min,word_count_min,down_time_max,up_time_max,action_time_max,cursor_position_max,word_count_max,down_time_quantile,up_time_quantile,action_time_quantile,cursor_position_quantile,word_count_quantile,activity,down_event,up_event,text_change,inter_key_largest_lantency,inter_key_median_lantency,mean_pause_time,std_pause_time,total_pause_time,pauses_half_sec,pauses_1_sec,pauses_1_half_sec,pauses_2_sec,pauses_3_sec,P-bursts_mean,P-bursts_std,P-bursts_count,P-bursts_median,P-bursts_max,P-bursts_first,P-bursts_last,R-bursts_mean,R-bursts_std,R-bursts_median,R-bursts_max,R-bursts_first,R-bursts_last,word_len_count,word_len_mean,word_len_min,word_len_max,word_len_first,word_len_last,word_len_q1,word_len_median,word_len_q3,word_len_sum,sent_count,sent_len_mean,sent_len_min,sent_len_max,sent_len_first,sent_len_last,sent_len_q1,sent_len_median,sent_len_q3,sent_len_sum,sent_word_count_mean,sent_word_count_min,sent_word_count_max,sent_word_count_first,sent_word_count_last,sent_word_count_q1,sent_word_count_median,sent_word_count_q3,sent_word_count_sum,paragraph_count,paragraph_len_mean,paragraph_len_min,paragraph_len_max,paragraph_len_first,paragraph_len_last,paragraph_len_q1,paragraph_len_median,paragraph_len_q3,paragraph_len_sum,paragraph_word_count_mean,paragraph_word_count_min,paragraph_word_count_max,paragraph_word_count_first,paragraph_word_count_last,paragraph_word_count_q1,paragraph_word_count_median,paragraph_word_count_q3,paragraph_word_count_sum,keys_per_second,product_to_keys,score
0a31d60e,2433,728,175,8,0,2433,615,48,20,7,11,20,4,1,0,0,0,0,0,1897,455,729,94,17,59,2,36,16,0,0,6,0,9,1,0,1897,455,729,94,17,59,2,36,16,0,0,6,0,9,1,0,549,4.451730418943534,21,3.0716907218820357,4.0,2.105648709597305,365287,1006219.9781698565,1006329.2147129186,109.23654306220095,928.0218301435407,167.07236842105263,554698.9958001996,554687.1265638542,74.90951744937543,575.1366473706818,97.21700069895411,1013194.0,1013320.5,108.0,877.5,161.0,54604,54803,0,0,0,1901930,1902016,2307,1777,308,1013250.0,1013377.0,108.0,878.0,161.0,4,17,17,18,29.077,0.065,0.26819266055045876,1.350118624847946,847.7570000000001,88,39,30,11,51,49.0,35.768235442451825,61,42.0,172,47,44,8.088888888888889,17.525996385751032,3.0,112.0,4.0,112.0,288,4.704861111111111,1,14,7,6,3.0,4.0,7.0,1355,20,81.15,28,173,45,28,43.25,74.0,107.0,1623,14.4,4,32,8,4,8.0,13.0,20.25,288,4,415.75,101,729,379,101,309.5,416.5,522.75,1663,72.5,16,131,70,16,56.5,71.5,87.5,290,1.7110422580344828,0.5273647579879784,5.0
0a4e3aec,1723,146,82,1,1,1487,345,17,4,6,5,2,0,0,2,0,0,0,0,1371,321,123,53,0,29,0,16,3,0,0,6,0,4,22,0,1371,321,123,53,0,29,0,16,3,0,0,6,0,4,22,0,333,4.7357357357357355,32,3.567767256623064,4.0,2.8944662008551147,236409,690981.416282642,691102.465437788,121.04915514592933,731.9329237071173,148.36610343061955,478909.0818687371,478909.48519714025,108.8324147888087,436.25417714485536,82.3478702807683,618869.0,618994.0,118.0,705.0,150.0,28535,28678,0,0,0,1796699,1796797,3542,1567,279,618869.0,618994.0,118.0,705.0,150.0,5,13,13,11,31.331,0.096,0.37203745318352077,1.6401129138314998,695.3380000000003,102,43,14,16,30,43.65909090909091,40.057483800866216,44,38.0,193,143,23,3.4761904761904763,3.8776287400627645,2.5,24.0,5.0,1.0,279,4.476702508960574,1,14,2,7,3.0,4.0,6.0,1249,15,100.86666666666666,43,192,117,192,72.5,101.0,117.0,1513,18.6,8,33,24,33,13.5,20.0,22.5,279,4,390.0,198,474,454,198,375.0,444.0,459.0,1560,75.0,38,93,88,38,70.25,84.5,89.25,300,1.0569700643909103,0.8378812199036918,3.5
0a4eae7a,1585,132,262,1,0,1151,502,21,4,28,2,2,1,0,0,0,0,0,6,1080,450,132,124,15,37,39,20,3,23,0,24,0,2,0,0,1079,450,132,124,15,37,39,20,3,23,0,24,0,2,0,0,269,4.278810408921933,20,2.6827891629197698,4.0,1.524370948653079,245999,1186015.2762626263,1186139.518181818,124.2419191919192,675.1101010101011,110.1479797979798,584897.0900269096,584896.5054816289,97.03195433492562,394.708459579546,71.77320845697079,1288527.5,1288617.0,142.0,678.0,110.0,95364,95540,0,0,0,2058692,2058719,2598,1392,238,1289023.0,1289089.0,142.0,678.0,110.0,4,16,17,11,103.852,0.083,0.4364152591729758,3.314677714376858,749.3249999999995,77,50,31,15,27,41.5609756097561,43.26375433344164,41,22.0,164,129,57,4.125,4.9757476338866935,2.0,23.0,8.0,1.0,240,4.229166666666667,1,15,5,3,2.0,4.0,5.25,1015,20,62.75,9,127,65,9,38.0,60.5,83.0,1255,13.0,2,28,13,2,7.0,12.0,18.25,260,11,130.0909090909091,5,411,79,77,17.0,77.0,208.0,1431,37.09090909090909,1,87,71,70,3.0,28.0,70.5,408,0.8745234560229811,0.8450786255096098,1.5
0a59a757,2912,571,572,4,2,2763,599,42,45,8,9,2,0,6,0,0,4,0,0,2324,508,571,515,4,46,1,31,33,0,0,7,0,5,0,0,2324,508,571,515,4,46,1,31,33,0,0,7,0,5,0,0,665,4.822556390977444,21,3.1309902957023783,4.0,1.5339684806617426,413931,809783.0534351146,809884.9817778872,101.92834277271608,1063.102191578429,218.25437084461956,329341.7223409319,329344.6432794834,95.97379844066698,530.1496518412631,112.80595641057171,800027.0,800027.0,105.0,1161.0,232.0,234396,234500,0,0,0,1600420,1601131,3017,2186,397,800027.0,800027.0,105.0,1161.0,232.0,5,17,17,19,37.044,0.049,0.17645535457938583,0.9456021169228137,614.5940000000008,81,48,22,22,26,74.54347826086956,71.83119301428226,46,55.5,274,81,6,4.358778625954199,6.190648906325232,2.0,42.0,1.0,7.0,396,4.4646464646464645,1,12,9,4,3.0,4.0,6.0,1768,21,102.04761904761905,31,193,31,46,71.0,104.0,130.0,2143,18.857142857142858,5,38,5,9,13.0,20.0,23.0,396,4,545.25,428,675,428,675,481.25,539.0,603.0,2181,99.0,79,113,79,113,90.25,102.0,110.75,396,2.5484091649076084,0.627906976744186,4.5
0a98043e,2356,552,479,0,0,2353,473,28,25,8,4,8,4,1,2,2,0,0,0,1900,389,552,349,66,5,59,25,21,0,0,8,0,3,0,0,1900,389,552,349,66,5,59,25,21,0,0,8,0,3,0,0,453,5.194260485651214,25,3.4885195115519068,4.0,2.053666442864715,249529,1078115.4236787718,1078189.096250369,73.67257159728373,956.285798641866,155.59462651313848,488481.55682733085,488474.5892444016,52.56588103847096,520.0915781470168,86.66821408795892,1148279.0,1148363.0,76.0,1102.0,177.0,20344,20452,0,0,0,1789131,1789185,517,1804,305,1148279.0,1148363.0,76.0,1102.0,177.0,3,16,16,12,93.167,0.143,0.391770288858324,2.282131517012141,1139.2680000000062,187,60,33,35,39,38.611111111111114,45.78533978898829,72,25.5,223,74,11,7.2631578947368425,17.825351550382866,3.0,147.0,1.0,2.0,305,4.81311475409836,1,11,5,8,3.0,4.0,6.0,1468,23,76.08695652173913,18,154,91,41,41.0,82.0,110.5,1750,13.26086956521739,4,26,13,8,6.5,13.0,19.0,305,5,359.2,185,573,442,185,272.0,324.0,442.0,1796,62.0,36,105,71,36,44.0,54.0,71.0,310,1.6440143574238726,0.6203576341127923,4.0
0ad15907,1791,108,60,0,0,1471,368,23,11,6,5,6,1,7,0,0,0,0,0,1393,344,108,39,0,21,0,19,11,0,0,6,0,5,0,0,1393,344,108,39,0,21,0,19,11,0,0,6,0,5,0,0,342,4.3011695906432745,17,2.3030487879715067,4.0,1.265943514505237,159742,887665.9433384379,887747.4859622256,81.54262378764676,824.0755487493619,149.97090352220522,503004.9644062389,502995.0251066854,38.53677250356717,455.4780799523181,87.07115936641736,917005.0,917055.0,80.0,820.0,146.0,44912,45345,0,0,0,1776290,1776981,691,1681,306,917005.0,917055.0,80.0,820.0,146.0,3,13,13,11,115.539,0.154,0.5676750921537649,3.4293227027267683,1078.0149999999994,129,48,20,18,47,30.81967213114754,29.415703400690198,61,24.0,163,93,36,4.5,6.365668788936068,2.5,31.0,1.0,1.0,307,4.361563517915309,1,16,8,2,3.0,4.0,6.0,1339,18,90.44444444444444,30,184,153,75,67.0,86.0,112.5,1628,17.055555555555557,5,35,24,13,13.25,16.5,20.75,307,3,559.0,535,583,559,583,547.0,559.0,571.0,1677,107.66666666666667,101,118,104,118,102.5,104.0,111.0,323,1.0963766455031525,0.8862559241706162,3.5
0ad30c56,4300,1214,108,0,0,4428,988,32,21,16,2,2,8,0,6,6,5,0,0,3460,768,1214,41,11,39,14,27,17,0,0,10,2,1,0,0,3460,768,1214,41,11,39,14,27,17,0,0,10,2,1,0,0,886,4.997742663656885,25,3.5778973303098716,4.0,1.7553952326407811,505046,766808.668979011,766898.5028459623,89.83386695126289,1542.3361792956243,283.4158662397723,460026.2440028636,460026.67648566526,89.39429580830192,873.763786766845,169.15745547793642,744508.5,744605.0,86.0,1622.5,281.0,3507,3565,0,0,0,1761927,1765284,3357,3010,554,744665.0,744728.0,86.0,1623.0,281.0,3,18,18,12,19.715,0.065,0.16398766775480547,0.6457954079267064,904.2279999999973,203,31,21,16,26,127.5813953488372,125.39427961398961,43,90.0,512,163,34,4.157534246575342,6.967463269700868,2.0,82.0,2.0,33.0,549,4.575591985428051,1,17,2,5,2.0,4.0,6.0,2512,22,138.13636363636363,51,258,65,105,108.0,137.5,163.5,3039,24.954545454545453,10,45,12,23,20.5,25.0,29.0,549,3,1027.3333333333333,614,1788,614,680,647.0,680.0,1234.0,3082,183.66666666666666,108,317,108,126,117.0,126.0,221.5,551,3.1297945199647854,0.5596663039535728,4.5
0b7d9563,1375,17,32,0,0,1123,240,14,5,6,4,0,0,0,0,0,0,0,0,1107,239,18,0,0,1,0,14,5,0,0,6,30,4,0,0,1107,239,18,0,0,1,0,14,5,0,0,6,30,4,0,0,246,4.565040650406504,15,2.5024048186487184,4.0,1.2569493591218812,173308,986912.0582865168,987033.7633426966,121.70505617977528,676.6439606741573,117.89044943820225,449728.2804339187,449726.0802632959,28.290955468949853,395.14639688859836,70.31848494846781,1021746.5,1021872.5,119.0,676.5,118.0,49546,49662,15,0,0,1784410,1784538,452,1359,239,1021822.0,1021960.0,119.0,677.0,118.0,3,9,9,7,69.265,0.235,1.0275035919540239,4.498625446587641,1430.2850000000012,162,60,20,28,59,17.62162162162162,13.67900371152081,74,16.0,60,1,1,1.3076923076923077,0.6304251719561152,1.0,3.0,1.0,1.0,241,4.564315352697095,1,13,4,5,3.0,4.0,6.0,1100,14,94.78571428571429,39,194,68,61,67.25,86.5,96.75,1327,17.214285714285715,8,35,10,11,11.25,15.0,18.0,241,3,450.6666666666667,316,539,539,316,406.5,497.0,518.0,1352,80.33333333333333,57,92,92,57,74.5,92.0,92.0,241,0.8023091749126221,0.9755747126436781,2.5
0bcf7a38,2119,176,190,0,1,1809,421,23,19,7,4,0,0,1,0,0,0,10,0,1680,387,176,160,0,25,0,22,15,0,1,5,2,4,0,0,1680,387,176,160,0,25,0,22,15,0,1,5,2,4,0,0,415,4.501204819277109,13,2.4816188835818984,4.0,0.8395703104558153,177832,616468.3877715205,616539.9211584876,71.53338696701529,1014.8982300884956,186.90024135156878,322306.6546130494,322297.5038972119,40.37081006599947,562.9145795269021,100.8537304895762,620662.5,620718.5,72.0,1015.0,184.0,42061,42156,0,0,0,1590338,1590352,633,2006,366,620756.0,620815.0,72.0,1015.0,184.0,4,16,16,11,21.54,0.168,0.3368305010893251,0.7244589867485846,773.0260000000011,170,52,32,28,23,44.9,44.58756576006547,50,27.5,180,25,180,3.6666666666666665,5.567127428164228,2.0,34.0,1.0,1.0,366,4.418032786885246,1,11,2,6,3.0,4.0,6.0,1617,22,89.18181818181819,16,252,160,33,43.0,87.0,114.0,1962,16.681818181818183,4,44,32,6,8.25,16.0,21.5,367,4,501.25,350,695,542,350,401.0,480.0,580.25,2005,92.5,65,127,100,65,74.75,89.0,106.75,370,1.4822794939710946,0.8749455337690631,4.0
0bdda3d0,2678,293,42,3,0,2403,505,24,27,4,1,0,4,0,1,0,0,0,0,2177,452,293,19,0,23,0,20,24,0,0,4,0,1,0,0,2177,452,293,19,0,23,0,20,24,0,0,4,0,1,0,0,454,5.319383259911894,32,3.558414185266351,4.0,1.9122842580442692,306119,1078614.5384615385,1078716.0368037135,101.49834217506631,1157.3544429708222,192.79741379310346,443798.9588819015,443792.8997596513,62.99455869447307,690.0255755349654,112.19587411797743,1150405.0,1150525.0,99.0,1167.5,190.0,2878,3086,0,0,0,1866786,1866819,1426,2342,382,1150448.0,1150573.0,99.0,1168.0,190.0,4,11,11,14,120.714,0.057,0.41353281723325486,2.728847226894054,1228.6060000000002,73,47,25,22,91,26.40740740740741,25.528081308075624,108,18.0,154,1,14,3.617283950617284,4.651795086938396,2.0,25.0,1.0,1.0,380,5.094736842105263,1,15,2,6,3.0,4.0,7.0,1936,16,143.75,85,258,85,204,120.5,135.0,160.0,2300,23.75,15,43,15,30,17.5,23.0,28.25,380,5,469.6,308,672,526,308,381.0,461.0,526.0,2348,80.2,55,114,89,55,61.0,82.0,89.0,401,1.5939345719633828,0.7916526422080108,4.0
0be614b2,3391,243,166,6,0,2906,638,27,33,6,10,6,1,0,3,0,2,0,1,2717,599,218,50,0,54,0,24,30,1,60,6,0,9,25,0,2717,599,218,50,0,54,0,24,30,1,60,6,0,9,25,0,623,4.67255216693419,22,3.1534334117896976,4.0,1.7407566837092043,365948,765707.2477666842,765803.3980557015,96.15028901734104,1380.0028901734104,266.4487651077246,489664.81392306247,489674.2328275213,274.7551111440605,876.4960513209002,154.29999238576977,701866.0,701942.5,78.0,1187.5,267.0,1543,1731,0,0,0,1802383,1803240,14286,3011,519,701973.0,702054.0,78.0,1188.0,267.0,4,18,18,19,25.438,0.078,0.22093780957622458,0.9312637025366408,802.8880000000001,122,37,18,22,40,61.60344827586207,51.52479888540554,58,49.0,249,83,59,4.189655172413793,5.335932140576043,2.0,33.0,1.0,2.0,522,4.741379310344827,1,14,6,9,3.0,4.0,6.0,2475,21,141.76190476190476,39,240,74,94,94.0,127.0,200.0,2977,24.904761904761905,7,46,10,16,16.0,25.0,35.0,523,4,758.25,316,1537,316,720,424.0,590.0,924.25,3033,135.25,48,273,48,131,78.75,110.0,166.5,541,2.0169873180673554,0.8362685745734728,5.0
0c0f5e03,2675,807,97,0,0,2773,621,35,20,6,12,2,7,5,0,0,0,0,0,2135,479,813,55,1,32,0,25,14,0,0,5,2,8,0,0,2135,479,813,55,1,32,0,25,14,0,0,5,2,8,0,0,592,4.788851351351352,28,3.0531901844182423,4.0,2.0884070599094433,351072,916652.4752724224,916750.5674769488,98.09220452640402,830.8938250908075,146.1441743503772,450644.3369753705,450645.18073474796,54.12619968735453,538.140749845581,96.6819996536322,933785.0,933869.0,101.0,755.0,135.0,1295,1387,0,0,0,1737590,1737679,1224,1793,311,933785.0,933869.0,101.0,755.0,135.0,3,15,15,11,36.081,0.038,0.24835927627799986,1.4399381132709768,864.7869999999955,98,28,13,18,51,52.33846153846154,56.49620477382665,65,34.0,250,11,47,8.67741935483871,16.121927607752777,2.0,121.0,23.0,10.0,312,4.641025641025641,1,12,2,6,3.0,4.0,6.0,1448,17,102.52941176470588,22,174,54,128,61.0,110.0,139.0,1743,18.352941176470587,3,31,10,21,11.0,18.0,27.0,312,3,595.3333333333334,511,758,517,511,514.0,517.0,637.5,1786,108.0,81,154,89,81,85.0,89.0,121.5,324,2.005316796284693,0.5140723721998851,3.0
0c13191d,2606,938,197,4,0,2945,547,20,20,9,0,0,2,1,0,0,0,0,0,2167,402,938,35,87,50,25,16,16,0,0,7,0,0,0,0,2167,402,938,35,87,50,25,16,16,0,0,7,0,0,0,0,502,5.866533864541832,33,4.492148477740284,4.0,2.302397241831775,361781,1193502.2451268358,1193598.8488651535,96.603738317757,681.4774365821095,145.82056074766356,462718.3067168473,462717.6532091416,55.97801276726134,343.9800731001843,67.74127387433093,1267179.0,1267266.0,84.0,638.0,169.0,329823,329921,0,0,0,1908086,1908183,1147,1439,257,1267179.0,1267266.0,84.0,638.0,169.0,4,12,12,12,37.787,0.046,0.26420767494356623,1.6525241114111329,936.3519999999987,91,27,14,21,52,47.76712328767123,53.36861347374117,73,31.0,320,23,41,7.271317829457364,14.083318999121186,2.0,116.0,7.0,3.0,258,5.244186046511628,1,15,3,4,3.0,4.5,7.0,1353,12,133.25,48,212,195,192,88.5,139.5,161.25,1599,21.5,10,35,33,29,14.25,22.0,26.0,258,3,540.3333333333334,193,1081,347,193,270.0,347.0,714.0,1621,86.33333333333333,29,171,59,29,44.0,59.0,115.0,259,2.245368610456423,0.458803611738149,3.0
0c3c0e97,1891,184,136,1,0,1680,343,9,4,6,0,0,0,3,0,6,10,4,0,1538,315,184,86,1,16,0,9,4,0,0,6,28,0,0,0,1538,315,184,86,1,16,0,9,4,0,0,6,28,0,0,0,334,5.029940119760479,16,2.8377800839384277,4.0,1.1802256305822352,295531,1354599.2056962026,1354732.8092224232,133.60352622061484,683.1396925858951,116.03887884267631,570822.9149005227,570742.633382128,2315.463061894135,483.9481863313112,80.90394619773578,1374025.0,1374101.0,75.0,632.0,109.0,54747,54861,0,0,0,2254340,2254474,108860,1598,266,1374296.0,1374366.0,75.0,632.0,109.0,4,19,19,14,122.037,0.249,0.7714332530120485,3.455575011810555,1600.7240000000006,294,69,44,39,94,16.657894736842106,16.78644045470224,114,11.0,85,12,11,2.787878787878788,8.745135177765366,1.0,72.0,6.0,1.0,271,4.841328413284133,1,13,6,6,3.0,4.0,6.0,1312,16,97.9375,5,224,67,224,62.25,93.5,138.25,1567,16.9375,1,37,10,37,9.5,16.0,25.25,271,5,318.8,205,558,301,225,225.0,301.0,305.0,1594,54.2,37,96,50,37,37.0,50.0,51.0,271,0.9432988729965128,0.7710843373493976,3.0
0c63312a,2365,151,33,0,0,2024,438,27,21,3,3,0,0,0,0,0,0,0,0,1896,417,151,32,0,1,0,27,19,0,0,3,0,3,0,0,1896,417,151,32,0,1,0,27,19,0,0,3,0,3,0,0,438,4.621004566210046,50,3.3464650326263716,4.0,6.175126694113971,209695,311128.48842683405,311210.75402118475,82.26559435072578,1105.8917222440173,199.51353471949784,192744.3315658363,192742.81594638753,34.42074595658033,664.283063954107,119.88592625979757,302649.0,302712.0,76.0,1106.0,199.0,953,1031,0,0,0,1751628,1751684,526,2217,397,302649.0,302712.0,76.0,1106.0,199.0,3,9,9,7,144.329,0.049,0.5859972178060412,5.878106120360442,1474.3689999999997,52,14,7,6,31,66.36842105263158,117.97879357144943,38,4.5,491,166,1,3.02,5.27407985978094,1.0,36.0,2.0,1.0,400,4.47,1,12,5,4,3.0,4.0,6.0,1788,27,80.03703703703704,13,178,51,111,44.5,72.0,107.5,2161,14.814814814814815,2,37,10,19,8.0,14.0,19.0,400,4,552.75,327,936,348,327,342.75,474.0,684.0,2211,100.0,58,172,61,58,60.25,85.0,124.75,400,1.4371139826735233,0.8799682034976153,4.0
0c683abf,2804,386,38,0,0,2550,589,18,17,2,8,0,0,6,0,0,0,0,0,2247,511,386,36,0,2,0,16,16,0,0,2,0,7,0,0,2247,511,386,36,0,2,0,16,16,0,0,2,0,7,0,0,528,4.829545454545454,21,3.134201329718085,4.0,1.677708356403644,467630,1002322.3432465923,1002467.2100371748,144.86679058240398,1235.1310408921934,205.84231722428748,518816.4906737077,518814.2268801071,47.32195512901872,707.2962165101607,120.9348011763559,1052782.0,1052933.5,145.0,1232.5,199.0,74860,75052,0,0,0,1887787,1887895,504,2427,420,1052874.0,1053027.0,145.0,1233.0,199.0,3,10,10,8,28.964,0.066,0.3787307210031331,1.5034882262801321,1208.1509999999946,147,44,26,25,93,26.885964912280702,26.58622930924417,114,16.0,112,20,52,4.195652173913044,5.763162918289094,2.0,36.0,1.0,8.0,418,4.7009569377990434,1,13,2,8,3.0,4.0,6.0,1965,18,131.38888888888889,50,326,109,50,100.0,125.5,139.75,2365,23.22222222222222,10,53,19,10,16.75,22.5,27.0,418,2,1208.0,1190,1226,1190,1226,1199.0,1208.0,1217.0,2416,217.5,199,236,199,236,208.25,217.5,226.75,435,1.7594806498495617,0.7579937304075235,4.0
0c6ae36d,1326,73,27,0,0,1114,240,19,12,6,3,0,0,0,3,2,0,0,0,1053,234,75,21,0,3,0,17,10,0,0,6,1,3,0,0,1053,234,75,21,0,3,0,17,10,0,0,6,1,3,0,0,248,4.491935483870968,20,2.7591372182959764,4.0,1.6620913472384184,144056,621083.0960729313,621184.1171107994,101.0210378681627,621.0617110799438,112.00841514726508,492870.098249665,492866.45992392214,87.88608803091762,365.597476448568,66.07311154688027,483741.5,483850.0,91.0,626.5,109.5,1585,1590,0,0,0,2185882,2185959,1572,1253,228,483843.0,483974.0,91.0,627.0,110.0,3,12,12,9,1139.195,0.066,1.1536040028591843,30.76267351292498,1613.8919999999987,56,27,10,5,10,100.38461538461539,96.79405841057469,13,48.0,264,205,48,2.607142857142857,1.474205013992431,2.0,6.0,4.0,1.0,231,4.346320346320346,1,12,9,4,3.0,4.0,5.0,1004,15,81.4,50,220,55,68,55.5,67.0,86.0,1221,15.466666666666667,9,42,11,13,11.0,13.0,15.5,232,4,311.75,123,515,381,123,201.75,304.5,414.5,1247,58.0,25,98,69,25,36.25,54.5,76.25,232,0.6404580900523446,0.8956397426733381,2.0
0c6dc776,3336,393,55,0,0,3009,617,34,47,6,2,0,4,4,6,0,0,0,0,2684,560,393,46,0,9,0,31,43,0,0,6,0,2,0,0,2684,560,393,46,0,9,0,31,43,0,0,6,0,2,0,0,594,5.065656565656566,32,3.183617416574552,4.0,2.172456566843259,462145,702396.1670190275,702518.2983615221,122.13134249471459,1416.5850951374207,252.8948202959831,400234.0250486914,400236.8264404606,44.46604445987425,809.5645426836886,141.72038023725094,677394.5,677521.0,121.0,1474.5,266.0,747,826,0,0,0,1709820,1709925,509,2838,503,677465.0,677598.0,121.0,1475.0,266.0,3,12,12,10,27.806,0.05,0.18316063287744674,1.0974878303485276,683.005999999999,53,19,11,9,38,82.95555555555555,64.39718922280676,45,71.0,292,197,249,4.678571428571429,7.794283840430623,2.0,53.0,1.0,1.0,503,4.775347912524851,1,13,3,5,3.0,4.0,6.0,2402,32,89.78125,9,241,48,55,44.75,79.0,135.25,2873,15.71875,3,45,10,11,8.0,13.0,21.25,503,4,734.25,504,1017,715,504,651.75,708.0,790.5,2937,126.75,91,170,125,91,113.5,123.0,136.25,507,2.1817505256912972,0.7892196299275945,4.5
0c81d872,1832,202,76,0,0,1591,410,20,2,6,1,2,0,0,0,2,0,0,0,1432,372,202,1,0,31,0,19,1,0,0,5,44,1,0,0,1432,372,202,1,0,31,0,19,1,0,0,5,44,1,0,0,304,5.233552631578948,26,3.4433468281323134,5.0,1.559202101741977,158530,880481.9274881517,880557.0601895734,75.13270142180095,789.5985781990521,125.80473933649289,536778.5522457539,536773.4412797865,49.01071985584378,474.54811276662167,74.19927403764117,857654.5,857771.5,58.0,762.0,125.0,10878,11075,0,0,0,1806293,1806380,504,1631,257,857776.0,857851.0,58.0,762.0,125.0,3,12,12,9,39.468,0.3125,0.674228121927237,1.6817146711600635,1371.38,354,102,35,50,63,20.589473684210525,19.784205357682133,95,15.0,90,47,90,3.672727272727273,6.842282880503774,1.0,40.0,1.0,1.0,257,4.957198443579767,1,14,11,9,3.0,4.0,7.0,1274,18,84.05555555555556,41,170,85,58,59.5,77.5,103.0,1513,14.277777777777779,7,27,14,10,10.5,13.0,16.75,257,3,542.0,303,777,303,777,424.5,546.0,661.5,1626,112.33333333333333,62,161,62,161,88.0,114.0,137.5,337,1.1328308183449531,0.8013765978367748,3.0
0c97760e,2877,263,172,2,0,2468,572,36,34,14,10,0,1,1,0,0,0,0,1,2279,517,263,52,0,117,0,31,29,0,0,11,0,8,0,0,2279,517,263,52,0,117,0,31,29,0,0,11,0,8,0,0,558,4.596774193548387,23,2.9676494063805205,4.0,1.580808959588908,226443,932415.7764705883,932484.0850678734,68.30859728506788,1250.8452488687783,226.02473604826545,499530.4981111523,499532.97630595986,208.16741651039814,692.9686080450318,126.39107195247281,945993.0,946040.0,58.0,1313.0,233.0,90996,91125,0,0,0,1972910,1973319,11190,2550,449,945993.0,946040.0,58.0,1313.0,233.0,5,15,15,16,74.088,0.104,0.2777592356687896,1.5579743916878714,872.1639999999992,145,36,17,18,38,55.648148148148145,53.006285639164126,54,43.0,260,87,97,3.371794871794872,4.055168177078349,2.0,27.0,2.0,1.0,451,4.583148558758315,1,18,4,2,3.0,4.0,6.0,2067,28,88.92857142857143,2,190,31,2,56.75,79.0,129.75,2490,16.107142857142858,1,35,6,1,9.0,14.5,22.25,451,5,508.4,391,715,431,399,399.0,431.0,606.0,2542,90.6,68,125,77,80,77.0,80.0,103.0,453,1.6681515340353381,0.8121019108280255,4.5
0ca05fe3,2858,1101,293,0,0,1466,2448,26,8,6,3,0,0,0,0,0,2,0,0,1288,1535,1101,22,7,247,6,21,5,0,0,5,8,3,0,0,1288,1535,1101,22,7,247,6,21,5,0,0,5,8,3,0,0,308,4.759740259740259,16,2.6957282099435855,4.0,1.2045035516843103,471257,943539.4830667921,943650.3149106303,110.83184383819379,1004.7483537158984,181.6107714016933,503577.7163821266,503564.4186995659,62.86123510131312,468.57499273351533,75.65362454792376,966736.5,966769.0,105.0,1024.0,203.0,4909,4994,0,0,0,1806588,1806699,833,1642,254,966753.0,966785.0,105.0,1024.0,203.0,3,14,14,8,21.375,0.126,0.2765117453902497,0.6284470889493029,1094.7099999999984,310,144,42,24,22,84.93617021276596,101.31363362809034,47,52.0,458,141,254,5.218009478672986,16.10855607669726,1.0,183.0,5.0,3.0,252,4.424603174603175,1,12,6,5,3.0,4.0,6.0,1115,16,84.4375,23,241,67,76,64.5,76.5,87.25,1351,15.75,5,47,11,15,11.0,14.5,16.25,252,3,584.3333333333334,391,863,391,863,445.0,499.0,681.0,1753,208.33333333333334,87,424,87,424,100.5,114.0,269.0,625,2.197259392049018,0.4437989391260419,1.5
